card_id,user_id,card_brand,card_type,expires,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
5288,1694,Mastercard,Debit,11/16/2024,NO,1,23995,10/14/2024,2014,No
3079,1694,Visa,Credit,12/24/2024,YES,1,16900,5/10/2024,2010,No
5668,716,Mastercard,Debit (Prepaid),7/13/2024,NO,1,60,11/12/2024,2012,No
811,716,Visa,Credit,1/23/2024,YES,1,7000,1/20/2024,2020,No
555,716,Mastercard,Debit,3/23/2024,YES,2,7139,1/20/2024,2020,No
3965,716,Discover,Credit,3/24/2024,YES,2,5200,7/11/2024,2011,No
556,716,Mastercard,Debit,9/21/2024,YES,1,10199,1/20/2024,2020,No
4715,716,Mastercard,Credit,2/24/2024,YES,1,9800,9/9/2024,2009,No
5604,1131,Mastercard,Debit,5/21/2024,YES,2,21417,11/10/2024,2010,No
3093,1131,Mastercard,Credit,7/23/2024,YES,1,14600,5/11/2024,2018,No
4378,1131,Visa,Debit,5/23/2024,NO,2,23898,8/11/2024,2011,No
3347,1131,Mastercard,Credit,11/7/2024,YES,2,18200,6/7/2024,2008,No
3052,1719,Mastercard,Debit,5/22/2024,YES,2,16034,5/10/2024,2010,No
2058,1719,Mastercard,Debit,3/22/2024,YES,2,24775,3/4/2024,2010,No
4942,1719,Mastercard,Debit,6/22/2024,YES,2,1976,10/1/2000,2008,No
557,254,Mastercard,Credit,4/24/2024,YES,2,15900,1/20/2024,2020,No
1247,254,Visa,Debit,6/20/2024,YES,2,27623,2/10/2024,2018,No
1576,254,Mastercard,Debit,12/21/2024,YES,1,17584,2/20/2024,2020,No
2717,226,Mastercard,Debit,3/18/2024,YES,1,56640,4/13/2024,2013,No
1856,226,Visa,Debit,10/22/2024,YES,1,39553,2/20/2024,2020,No
812,226,Visa,Debit,10/22/2024,YES,2,42218,1/20/2024,2020,No
4834,1307,Mastercard,Credit,5/21/2024,YES,1,21900,9/12/2024,2012,No
5912,1307,Visa,Credit,1/14/2024,YES,2,18700,12/7/2024,2009,No
2810,1307,Visa,Credit,2/21/2024,YES,2,29200,5/1/2000,2010,No
3730,1307,Discover,Credit,6/24/2024,YES,1,26600,7/5/2024,2009,No
111,1307,Visa,Debit,10/21/2024,YES,2,17280,1/6/2024,2012,No
5060,1095,Visa,Debit,2/20/2024,YES,1,14761,10/6/2024,2011,No
335,1095,Visa,Debit,8/22/2024,YES,1,15158,1/14/2024,2014,No
4691,1095,Visa,Debit,6/21/2024,YES,1,16464,9/8/2024,2009,No
5461,1095,Mastercard,Debit,11/17/2024,YES,2,19100,11/6/2024,2007,No
5669,1095,Mastercard,Debit,3/22/2024,YES,1,19332,11/12/2024,2012,No
5150,1729,Mastercard,Debit,1/20/2024,YES,2,39431,10/9/2024,2016,No
4634,1466,Mastercard,Credit,10/24/2024,NO,1,9800,9/7/2024,2015,No
5884,1466,Mastercard,Debit,9/20/2024,YES,1,1866,12/7/2024,2014,No
6055,1226,Visa,Debit (Prepaid),10/24/2024,YES,1,64,12/11/2024,2011,No
4159,1226,Mastercard,Credit,4/21/2024,YES,2,9600,8/5/2024,2013,No
2231,1226,Visa,Debit,6/23/2024,YES,1,10000,3/9/2024,2012,No
4126,1755,Discover,Credit,3/21/2024,YES,1,7600,8/4/2024,2011,No
998,1755,Mastercard,Debit (Prepaid),9/24/2024,YES,2,44,2/2/2024,2012,No
4228,1755,Visa,Debit,10/20/2024,YES,1,12519,8/7/2024,2009,No
2857,1755,Mastercard,Debit,2/10/2024,YES,1,4067,5/4/2024,2020,No
1248,1755,Visa,Debit,10/16/2024,YES,2,367,2/10/2024,2015,No
1315,1755,Mastercard,Credit,9/17/2024,YES,2,9400,2/13/2024,2013,No
558,475,Mastercard,Debit,1/22/2024,YES,1,15579,1/20/2024,2020,No
4975,1956,Visa,Credit,9/6/2024,YES,1,11500,10/2/2024,2009,No
5642,1956,Discover,Credit,9/21/2024,NO,2,9500,11/11/2024,2011,No
1125,1956,Visa,Debit,1/23/2024,YES,1,13356,2/7/2024,2007,No
2451,1956,Visa,Debit,2/20/2024,YES,1,16385,4/3/2024,2011,No
320,706,Visa,Credit,11/23/2024,YES,2,12500,1/13/2024,2013,No
4284,706,Amex,Credit,5/17/2024,YES,1,13700,8/9/2024,2013,No
5114,474,Mastercard,Debit,10/21/2024,YES,1,37303,10/8/2024,2011,No
2493,474,Visa,Credit,4/15/2024,YES,1,16900,4/5/2024,2014,No
3844,474,Mastercard,Debit,11/20/2024,YES,2,33723,7/8/2024,2010,No
4034,474,Discover,Credit,9/22/2024,YES,2,14600,7/15/2024,2015,No
2218,474,Mastercard,Debit,3/22/2024,YES,1,38084,3/9/2024,2010,No
5845,474,Visa,Credit,1/21/2024,YES,2,22300,12/5/2024,2014,No
5406,1259,Mastercard,Debit,11/24/2024,YES,2,62760,11/4/2024,2010,No
3422,1259,Mastercard,Debit (Prepaid),6/22/2024,YES,1,62,6/9/2024,2009,No
5913,1259,Visa,Debit (Prepaid),8/23/2024,YES,1,76,12/7/2024,2011,No
2045,1259,Mastercard,Debit,4/14/2024,YES,1,98334,3/3/2024,2007,No
3289,1259,Mastercard,Debit,4/21/2024,YES,2,141391,6/5/2024,2005,No
2006,1259,Visa,Debit,7/22/2024,YES,1,78790,3/1/1997,2011,No
3384,320,Mastercard,Debit,9/24/2024,NO,2,15292,6/8/2024,2011,No
1144,320,Mastercard,Debit,10/12/2024,YES,3,11696,2/8/2024,2015,No
1405,93,Amex,Credit,9/24/2024,YES,2,11400,2/20/2024,2020,No
1577,93,Mastercard,Debit (Prepaid),2/20/2024,YES,2,0,2/20/2024,2020,No
6028,93,Visa,Debit,1/24/2024,YES,2,10198,12/10/2024,2013,No
6091,93,Visa,Credit,2/21/2024,YES,1,1800,12/13/2024,2013,No
6001,1182,Mastercard,Debit,12/21/2024,YES,1,5716,12/10/2024,2020,No
2852,150,Discover,Credit,5/20/2024,YES,3,22400,5/4/2024,2015,No
2505,150,Mastercard,Debit,9/21/2024,YES,2,16872,4/6/2024,2010,No
5775,150,Visa,Debit,6/18/2024,YES,2,7202,12/1/2024,2016,No
1578,1327,Mastercard,Debit,11/22/2024,YES,1,15516,2/20/2024,2020,No
1579,1327,Mastercard,Debit,8/21/2024,YES,1,18462,2/20/2024,2020,No
5019,784,Discover,Credit,8/23/2024,YES,1,7800,10/5/2024,2008,No
347,784,Mastercard,Debit (Prepaid),11/22/2024,YES,2,64,1/15/2024,2015,No
3373,784,Amex,Credit,8/23/2024,YES,2,15400,6/8/2024,2015,No
4987,784,Mastercard,Debit (Prepaid),2/12/2024,YES,1,12,10/3/2024,2012,No
1580,1471,Mastercard,Credit,2/24/2024,YES,1,5900,2/20/2024,2020,No
3094,1471,Mastercard,Credit,2/20/2024,YES,1,7900,5/11/2024,2011,No
1581,367,Mastercard,Debit (Prepaid),4/22/2024,NO,1,83,2/20/2024,2020,No
1582,367,Mastercard,Credit,4/24/2024,YES,2,6200,2/20/2024,2020,No
4326,1050,Mastercard,Debit,4/22/2024,YES,2,2072,8/10/2024,2010,No
3472,1050,Mastercard,Debit,7/24/2024,YES,2,10224,6/10/2024,2016,No
5214,1050,Visa,Debit (Prepaid),11/19/2024,YES,2,49,10/10/2024,2010,No
2661,207,Visa,Credit,1/22/2024,YES,1,7700,4/10/2024,2010,No
2506,207,Mastercard,Debit,5/23/2024,YES,1,16266,4/6/2024,2007,No
2143,207,Mastercard,Debit (Prepaid),12/15/2024,YES,2,9,3/7/2024,2015,No
2260,207,Visa,Debit,2/21/2024,YES,2,5141,3/10/2024,2010,No
385,207,Visa,Credit,9/22/2024,YES,1,5800,1/19/2024,2019,No
1583,1838,Mastercard,Debit,6/24/2024,YES,2,1990,2/20/2024,2020,No
5002,798,Amex,Credit,8/10/2024,YES,1,13900,10/4/2024,2010,No
2833,798,Visa,Credit,7/22/2024,YES,2,19700,5/2/2024,2011,No
5870,798,Visa,Debit,9/20/2024,YES,2,29740,12/6/2024,2011,No
963,798,Visa,Debit,7/23/2024,YES,2,30039,2/1/1998,2010,No
2693,1207,Mastercard,Credit,11/20/2024,YES,1,16800,4/12/2024,2012,No
6056,1207,Visa,Debit,8/21/2024,YES,1,17010,12/11/2024,2011,No
5805,1207,Discover,Credit,1/14/2024,YES,2,22800,12/4/2024,2016,No
3138,1012,Visa,Debit,12/22/2024,YES,1,21086,5/13/2024,2013,No
3580,1012,Mastercard,Debit,8/15/2024,YES,1,14531,6/14/2024,2014,No
4896,844,Mastercard,Credit,12/24/2024,NO,2,8900,9/16/2024,2016,No
3445,844,Visa,Credit,5/13/2024,YES,1,10000,6/9/2024,2016,No
5234,334,Mastercard,Debit,4/22/2024,YES,1,14227,10/11/2024,2012,No
5595,334,Discover,Credit,4/21/2024,YES,2,11200,11/10/2024,2010,No
2522,334,Amex,Credit,2/20/2024,YES,1,9500,4/7/2024,2010,No
813,815,Visa,Credit,1/20/2024,YES,1,5200,1/20/2024,2020,No
1393,815,Visa,Debit (Prepaid),4/19/2024,YES,1,111,2/19/2024,2019,No
5964,1100,Mastercard,Debit,6/21/2024,YES,1,14532,12/9/2024,2020,No
5079,1100,Mastercard,Debit,10/24/2024,YES,1,30044,10/7/2024,2011,No
559,407,Mastercard,Debit,7/21/2024,YES,2,21749,1/20/2024,2020,No
1406,407,Amex,Credit,2/20/2024,YES,2,15800,2/20/2024,2020,No
560,407,Mastercard,Debit (Prepaid),7/22/2024,YES,2,22,1/20/2024,2020,No
428,407,Discover,Credit,2/20/2024,YES,1,14300,1/20/2024,2020,No
5780,1244,Mastercard,Debit,2/24/2024,YES,1,14270,12/2/2024,2014,No
5885,1740,Mastercard,Debit,5/11/2024,YES,2,23189,12/7/2024,2008,No
2382,1740,Mastercard,Debit,1/21/2024,YES,1,20612,3/19/2024,2019,No
1584,1740,Mastercard,Debit,11/21/2024,YES,2,22424,2/20/2024,2020,No
5338,1740,Mastercard,Debit,10/19/2024,YES,1,17748,10/19/2024,2019,No
4248,1754,Mastercard,Debit,6/22/2024,YES,1,3039,8/8/2024,2008,No
2898,1184,Mastercard,Debit,5/20/2024,YES,1,39751,5/6/2024,2007,No
6107,1184,Mastercard,Debit,12/15/2024,YES,1,27876,12/15/2024,2015,No
4202,1184,Mastercard,Debit,11/23/2024,YES,2,21743,8/7/2024,2007,No
4897,1184,Mastercard,Debit,8/23/2024,YES,2,21120,9/16/2024,2016,No
3932,1184,Mastercard,Debit,7/20/2024,YES,1,29828,7/10/2024,2011,No
1585,1440,Mastercard,Debit,11/21/2024,NO,1,9740,2/20/2024,2020,No
2104,200,Discover,Credit,4/7/2024,YES,2,14600,3/6/2024,2014,No
2875,200,Amex,Credit,4/23/2024,YES,2,1400,5/5/2024,2009,No
1339,200,Mastercard,Debit,3/14/2024,YES,1,18552,2/14/2024,2014,No
3970,1446,Mastercard,Debit,2/20/2024,YES,2,14624,7/11/2024,2015,No
3160,1446,Amex,Credit,12/22/2024,YES,2,2600,5/15/2024,2015,No
1857,1446,Visa,Debit (Prepaid),6/22/2024,YES,3,84,2/20/2024,2020,No
3181,1446,Visa,Debit,2/20/2024,NO,1,9915,5/16/2024,2016,No
2002,1263,Mastercard,Debit,1/21/2024,YES,2,9094,3/1/1993,2011,No
140,1263,Visa,Debit,12/20/2024,YES,1,16513,1/7/2024,2011,No
1445,1263,Discover,Credit,2/20/2024,YES,1,8700,2/20/2024,2020,No
1586,1483,Mastercard,Debit,8/21/2024,YES,1,19952,2/20/2024,2020,No
814,1483,Visa,Debit,11/22/2024,YES,1,17804,1/20/2024,2020,No
561,1085,Mastercard,Debit,8/23/2024,YES,1,33150,1/20/2024,2020,No
1587,1085,Mastercard,Debit (Prepaid),2/20/2024,NO,1,57,2/20/2024,2020,No
5235,1085,Mastercard,Debit (Prepaid),11/22/2024,YES,1,55,10/11/2024,2011,No
1588,1961,Mastercard,Debit,2/20/2024,YES,2,8668,2/20/2024,2020,No
1589,1961,Mastercard,Credit,2/20/2024,YES,2,10200,2/20/2024,2020,No
5859,776,Mastercard,Debit,10/20/2024,YES,1,48344,12/6/2024,2006,No
3105,776,Visa,Debit,7/20/2024,YES,2,25020,5/11/2024,2011,No
354,890,Mastercard,Debit,9/23/2024,YES,1,19573,1/16/2024,2016,No
5799,890,Visa,Credit,5/22/2024,NO,2,16500,12/3/2024,2011,No
1135,1445,Amex,Credit,2/22/2024,YES,1,11000,2/8/2024,2010,No
5753,1445,Discover,Credit,4/22/2024,YES,2,10200,12/1/1997,2011,No
3722,1445,Visa,Credit,4/20/2024,YES,2,12800,7/4/2024,2006,No
4716,1445,Mastercard,Debit,1/22/2024,YES,2,14029,9/9/2024,2010,No
2899,1445,Mastercard,Debit,8/22/2024,YES,2,11641,5/6/2024,2010,No
562,74,Mastercard,Debit,1/20/2024,YES,1,15568,1/20/2024,2020,No
4027,74,Visa,Debit,6/22/2024,YES,1,19746,7/14/2024,2014,No
1307,74,Visa,Debit,7/20/2024,NO,1,17682,2/12/2024,2012,No
815,1216,Visa,Debit,9/21/2024,YES,1,19893,1/20/2024,2020,No
1858,1216,Visa,Debit (Prepaid),8/24/2024,YES,2,69,2/20/2024,2020,No
1590,1216,Mastercard,Debit,10/24/2024,YES,2,21800,2/20/2024,2020,No
1859,1216,Visa,Debit,4/23/2024,YES,2,24759,2/20/2024,2020,No
816,1216,Visa,Debit,8/23/2024,YES,2,644,1/20/2024,2020,No
817,1216,Visa,Credit,10/21/2024,YES,2,6100,1/20/2024,2020,No
4060,797,Visa,Credit,11/23/2024,NO,2,4400,7/17/2024,2017,No
4095,797,Visa,Debit,12/1/1999,YES,1,34886,8/1/1999,2010,No
350,797,Visa,Debit,6/21/2024,YES,1,20779,1/15/2024,2015,No
818,797,Visa,Debit,1/20/2024,YES,2,32922,1/20/2024,2020,No
3127,797,Visa,Debit,1/19/2024,YES,2,42491,5/12/2024,2012,No
4391,797,Mastercard,Debit,11/23/2024,YES,1,24550,8/12/2024,2012,No
2839,797,Mastercard,Debit,4/23/2024,YES,1,36309,5/3/2024,2006,No
5339,797,Mastercard,Debit,3/23/2024,YES,2,27817,10/19/2024,2019,No
5428,797,Mastercard,Debit,5/21/2024,YES,1,28912,11/5/2024,2012,No
429,610,Discover,Credit,1/20/2024,YES,2,4500,1/20/2024,2020,No
819,610,Visa,Credit,1/23/2024,YES,1,17500,1/20/2024,2020,No
820,610,Visa,Credit,7/23/2024,YES,1,19100,1/20/2024,2020,No
398,610,Amex,Credit,1/20/2024,YES,1,15100,1/20/2024,2020,No
4968,1917,Mastercard,Debit (Prepaid),3/19/2024,YES,1,66,10/2/2024,2011,No
5556,1917,Amex,Credit,6/24/2024,YES,2,13000,11/9/2024,2009,No
2129,1917,Visa,Debit,3/21/2024,YES,2,20428,3/6/2024,2009,No
5803,1917,Amex,Credit,12/21/2024,YES,2,8600,12/4/2024,2009,No
1860,975,Visa,Debit,5/21/2024,YES,1,7225,2/20/2024,2020,No
1591,975,Mastercard,Debit (Prepaid),10/22/2024,YES,2,104,2/20/2024,2020,No
1340,109,Mastercard,Debit,10/21/2024,YES,1,27762,2/14/2024,2014,No
1861,109,Visa,Credit,11/20/2024,NO,1,9300,2/20/2024,2020,No
4076,547,Mastercard,Debit (Prepaid),1/20/2024,YES,2,104,7/19/2024,2019,No
4461,547,Mastercard,Debit,1/19/2024,YES,1,16102,8/17/2024,2017,No
5298,547,Visa,Debit,9/24/2024,YES,1,14995,10/14/2024,2014,No
5526,547,Mastercard,Debit,10/11/2024,NO,1,20998,11/8/2024,2008,No
1592,347,Mastercard,Debit,2/20/2024,YES,2,17846,2/20/2024,2020,No
2751,347,Visa,Credit,9/21/2024,YES,2,6100,4/15/2024,2015,No
821,347,Visa,Debit,2/21/2024,YES,2,22077,1/20/2024,2020,No
4489,201,Mastercard,Credit,10/21/2024,YES,1,6900,9/1/1995,2009,No
5236,201,Mastercard,Debit,12/16/2024,YES,1,11679,10/11/2024,2011,No
2494,201,Visa,Credit,11/24/2024,YES,1,10100,4/5/2024,2013,No
822,1368,Visa,Credit,4/20/2024,YES,1,13400,1/20/2024,2020,No
4772,1368,Mastercard,Debit,10/23/2024,YES,1,21792,9/10/2024,2013,No
563,1547,Mastercard,Debit,9/21/2024,NO,2,18856,1/20/2024,2020,No
3630,1547,Mastercard,Debit (Prepaid),11/21/2024,YES,1,77,6/18/2024,2018,No
2531,1812,Mastercard,Debit,4/23/2024,NO,1,33557,4/7/2024,2013,No
564,1812,Mastercard,Debit (Prepaid),11/22/2024,NO,1,19,1/20/2024,2020,No
6068,1379,Mastercard,Debit,6/23/2024,YES,1,18784,12/12/2024,2012,No
2604,1379,Mastercard,Debit,2/21/2024,YES,1,16668,4/9/2024,2009,No
4796,1379,Visa,Credit,10/22/2024,YES,1,10300,9/10/2024,2010,No
5215,1379,Visa,Debit,11/17/2024,YES,2,12460,10/10/2024,2010,No
2780,82,Mastercard,Debit (Prepaid),12/19/2024,YES,1,78,4/18/2024,2018,No
2900,1053,Mastercard,Credit,7/21/2024,YES,3,9200,5/6/2024,2009,No
2311,1053,Mastercard,Debit,5/18/2024,NO,2,21166,3/13/2024,2013,No
3771,1053,Mastercard,Debit (Prepaid),3/20/2024,YES,1,61,7/6/2024,2011,No
1862,1893,Visa,Credit,10/22/2024,YES,2,7600,2/20/2024,2020,No
1863,955,Visa,Credit,6/22/2024,YES,2,1100,2/20/2024,2020,No
565,955,Mastercard,Debit,4/21/2024,YES,1,20576,1/20/2024,2020,No
5723,955,Mastercard,Debit,11/22/2024,YES,1,13254,11/16/2024,2016,No
1366,955,Mastercard,Debit,9/23/2024,YES,2,12887,2/16/2024,2016,No
1367,856,Mastercard,Credit,3/18/2024,YES,2,26800,2/16/2024,2016,No
4851,856,Mastercard,Debit,5/23/2024,NO,1,62861,9/13/2024,2013,No
1285,856,Visa,Debit,7/15/2024,NO,1,61399,2/11/2024,2011,No
2880,1361,Mastercard,Debit,7/13/2024,YES,2,1513,5/5/2024,2008,No
4950,1361,Mastercard,Debit,10/20/2024,YES,2,14767,10/1/2024,2012,No
2706,261,Visa,Debit,2/22/2024,YES,1,23781,4/12/2024,2012,No
2589,261,Visa,Debit,6/8/2024,YES,1,26891,4/8/2024,2010,No
6129,261,Visa,Debit,5/18/2024,YES,1,32285,12/16/2024,2016,No
6076,261,Visa,Debit,4/21/2024,YES,1,30650,12/12/2024,2012,No
30,261,Visa,Credit,4/22/2024,YES,2,14200,1/2/2024,2006,No
4852,64,Mastercard,Debit,1/24/2024,YES,1,17612,9/13/2024,2013,No
5429,64,Mastercard,Credit,3/20/2024,YES,2,12200,11/5/2024,2020,No
823,1864,Visa,Debit,9/20/2024,NO,1,33306,1/20/2024,2020,No
1864,1768,Visa,Debit,2/20/2024,YES,1,14149,2/20/2024,2020,No
1341,1151,Mastercard,Debit,2/18/2024,YES,1,429,2/14/2024,2014,No
5006,1151,Mastercard,Credit,9/24/2024,YES,2,100,10/4/2024,2004,No
2983,1151,Visa,Debit,5/22/2024,YES,2,495,5/8/2024,2010,No
5279,356,Visa,Debit,3/20/2024,YES,2,18395,10/13/2024,2013,No
5605,356,Mastercard,Debit,9/24/2024,YES,1,21808,11/10/2024,2010,No
3132,356,Mastercard,Debit,1/18/2024,YES,1,39192,5/13/2024,2013,No
3251,356,Mastercard,Debit,7/12/2024,YES,2,14100,6/3/2024,2010,No
2312,356,Mastercard,Debit,4/21/2024,YES,1,15771,3/13/2024,2013,No
3018,1393,Visa,Debit,5/21/2024,YES,2,8845,5/9/2024,2010,No
1865,1393,Visa,Credit,5/24/2024,NO,2,10000,2/20/2024,2020,No
824,865,Visa,Credit,1/20/2024,YES,2,4000,1/20/2024,2020,No
4028,865,Visa,Debit,4/21/2024,YES,2,27832,7/14/2024,2014,No
3832,865,Amex,Credit,7/24/2024,YES,1,9200,7/8/2024,2011,No
4356,865,Amex,Credit,10/22/2024,YES,2,2000,8/11/2024,2011,No
5237,865,Mastercard,Debit,3/21/2024,NO,1,24546,10/11/2024,2011,No
566,1914,Mastercard,Credit,6/24/2024,YES,1,10400,1/20/2024,2020,No
2368,1641,Visa,Credit,11/20/2024,YES,2,1900,3/17/2024,2017,No
825,707,Visa,Debit,2/20/2024,YES,1,1862,1/20/2024,2020,No
4327,3,Mastercard,Debit (Prepaid),4/23/2024,NO,1,80,8/10/2024,2010,No
2157,3,Visa,Debit (Prepaid),1/22/2024,YES,1,65,3/7/2024,2010,No
4835,3,Mastercard,Debit (Prepaid),8/23/2024,NO,1,62,9/12/2024,2012,No
3597,3,Visa,Debit,5/23/2024,YES,2,13515,6/15/2024,2015,No
3787,754,Visa,Debit,4/21/2024,YES,1,6138,7/6/2024,2016,No
5380,754,Mastercard,Debit,7/20/2024,YES,2,8048,11/2/2024,2013,No
4122,754,Visa,Debit,3/22/2024,YES,2,2898,8/3/2024,2008,No
6002,754,Mastercard,Debit,9/21/2024,YES,1,9,12/10/2024,2013,No
2219,754,Mastercard,Debit,11/24/2024,YES,2,4260,3/9/2024,2012,No
5450,754,Amex,Credit,8/23/2024,YES,2,10100,11/6/2024,2010,No
3423,148,Mastercard,Debit,3/17/2024,YES,2,17471,6/9/2024,2012,No
2144,148,Mastercard,Debit,12/19/2024,YES,1,14054,3/7/2024,2015,No
4288,148,Discover,Credit,6/24/2024,NO,1,7600,8/9/2024,2009,No
5851,148,Discover,Credit,4/21/2024,YES,1,17400,12/6/2024,2009,No
5585,148,Visa,Debit,1/20/2024,YES,1,10077,11/9/2024,2009,No
2376,127,Visa,Debit,8/24/2024,NO,2,10702,3/18/2024,2018,No
988,127,Mastercard,Credit,4/21/2024,YES,1,10600,2/1/2024,2010,No
1086,127,Mastercard,Debit,6/17/2024,YES,1,9180,2/6/2024,2020,No
4692,1675,Visa,Debit,7/16/2024,YES,1,20074,9/8/2024,2011,No
3473,1675,Mastercard,Debit,6/21/2024,NO,2,33746,6/10/2024,2010,No
2372,1675,Mastercard,Debit,12/23/2024,NO,1,37722,3/18/2024,2018,No
1355,747,Mastercard,Credit,1/22/2024,YES,2,6100,2/15/2024,2015,No
2287,747,Visa,Debit,1/13/2024,YES,1,21952,3/11/2024,2011,No
2549,747,Visa,Debit,2/20/2024,YES,1,18217,4/7/2024,2008,No
3119,747,Mastercard,Debit,9/17/2024,YES,1,16565,5/12/2024,2012,No
2116,1942,Mastercard,Debit (Prepaid),9/21/2024,YES,2,81,3/6/2024,2018,No
246,1942,Visa,Debit (Prepaid),6/22/2024,YES,2,11,1/10/2024,2010,No
5781,1942,Mastercard,Debit,6/24/2024,YES,2,0,12/2/2024,2009,No
6086,452,Mastercard,Debit (Prepaid),6/15/2024,YES,1,57,12/13/2024,2013,No
5700,452,Mastercard,Debit,6/24/2024,YES,1,24274,11/14/2024,2014,No
4249,452,Mastercard,Debit,4/21/2024,YES,1,33166,8/8/2024,2009,No
1866,452,Visa,Debit,12/24/2024,YES,1,21820,2/20/2024,2020,No
4451,452,Visa,Debit,2/20/2024,YES,2,19264,8/15/2024,2015,No
1867,1157,Visa,Debit (Prepaid),12/20/2024,YES,1,77,2/20/2024,2020,No
4250,1534,Mastercard,Debit,3/21/2024,YES,1,26136,8/8/2024,2009,No
6102,1534,Mastercard,Debit,3/24/2024,YES,1,27771,12/14/2024,2014,No
2947,1086,Visa,Debit,9/21/2024,YES,1,17117,5/7/2024,2010,No
5301,1086,Amex,Credit,11/24/2024,YES,2,5400,10/15/2024,2015,No
567,1984,Mastercard,Debit,12/21/2024,YES,1,674,1/20/2024,2020,No
4910,835,Mastercard,Debit (Prepaid),7/23/2024,YES,1,58,9/17/2024,2017,No
2334,835,Visa,Debit,1/21/2024,YES,2,15851,3/14/2024,2014,No
2288,835,Visa,Credit,7/17/2024,YES,1,11000,3/11/2024,2015,No
4773,835,Mastercard,Debit,5/22/2024,YES,2,16377,9/10/2024,2013,No
5115,758,Mastercard,Debit,5/24/2024,NO,2,19127,10/8/2024,2012,No
2662,758,Visa,Credit,6/24/2024,YES,1,9200,4/10/2024,2013,No
2181,758,Mastercard,Debit,5/20/2024,YES,2,5553,3/8/2024,2015,No
5931,758,Mastercard,Debit (Prepaid),5/21/2024,YES,1,75,12/8/2024,2008,No
5360,758,Visa,Credit,4/3/2024,YES,1,7900,11/1/1999,2005,No
1868,1795,Visa,Debit,8/20/2024,YES,1,19250,2/20/2024,2020,No
1869,1795,Visa,Debit (Prepaid),7/20/2024,YES,2,96,2/20/2024,2020,No
1593,1795,Mastercard,Debit,2/20/2024,YES,2,5895,2/20/2024,2020,No
1594,1795,Mastercard,Debit,10/21/2024,YES,1,18891,2/20/2024,2020,No
399,1795,Amex,Credit,1/24/2024,YES,2,1700,1/20/2024,2020,No
1595,1795,Mastercard,Credit,6/24/2024,YES,2,12700,2/20/2024,2020,No
355,1221,Mastercard,Debit,3/20/2024,YES,1,14892,1/16/2024,2016,No
4561,1221,Visa,Credit,6/23/2024,YES,1,8500,9/4/2024,2011,No
4774,1221,Mastercard,Credit,5/21/2024,YES,1,8500,9/10/2024,2011,No
4693,1221,Visa,Credit,9/20/2024,NO,2,7400,9/8/2024,2011,No
568,1821,Mastercard,Debit,11/24/2024,NO,2,18048,1/20/2024,2020,No
1870,1821,Visa,Credit,10/22/2024,YES,1,12500,2/20/2024,2020,No
826,1821,Visa,Debit,5/24/2024,YES,2,12838,1/20/2024,2020,No
3281,1248,Visa,Debit,11/8/2024,YES,1,14725,6/4/2024,2008,No
5787,1248,Amex,Credit,7/20/2024,YES,1,9600,12/3/2024,2010,No
5320,1248,Amex,Credit,12/17/2024,YES,2,11000,10/17/2024,2017,No
3654,1900,Visa,Debit,5/16/2024,YES,2,5616,7/1/1999,2010,No
4117,597,Mastercard,Credit,8/20/2024,YES,1,30400,8/3/2024,2011,No
4540,597,Visa,Debit,1/23/2024,YES,2,76343,9/3/2024,2014,No
2532,597,Mastercard,Debit,2/24/2024,YES,2,46070,4/7/2024,2008,No
5022,597,Mastercard,Credit,4/23/2024,NO,2,14900,10/5/2024,2009,No
3414,597,Amex,Credit,8/23/2024,YES,1,27500,6/9/2024,2009,No
5346,597,Visa,Debit,7/7/2024,NO,1,3134,11/1/1992,2011,No
1596,1620,Mastercard,Debit (Prepaid),2/20/2024,YES,1,92,2/20/2024,2020,No
1871,1620,Visa,Credit,12/24/2024,YES,2,10600,2/20/2024,2020,No
1872,1620,Visa,Debit,9/21/2024,YES,2,13588,2/20/2024,2020,No
3518,1213,Mastercard,Debit (Prepaid),2/21/2024,YES,1,67,6/11/2024,2011,No
3106,1213,Visa,Debit,2/20/2024,YES,1,13905,5/11/2024,2011,No
3270,1213,Discover,Credit,1/21/2024,YES,1,12300,6/4/2024,2013,No
5648,619,Mastercard,Debit,3/21/2024,YES,1,23220,11/11/2024,2011,No
3348,619,Mastercard,Debit,6/21/2024,YES,2,33319,6/7/2024,2010,No
5,619,Visa,Debit,4/24/2024,YES,2,21883,1/1/1997,2012,No
4519,619,Mastercard,Debit,5/23/2024,YES,1,39606,9/2/2024,2008,No
1394,1043,Visa,Credit,1/22/2024,YES,2,15500,2/19/2024,2019,No
1873,1043,Visa,Credit,2/20/2024,YES,2,20800,2/20/2024,2020,No
4717,394,Mastercard,Debit,6/23/2024,YES,1,23310,9/9/2024,2009,No
6057,394,Visa,Debit,6/23/2024,YES,1,22015,12/11/2024,2011,No
2663,394,Visa,Debit,5/23/2024,YES,2,23884,4/10/2024,2010,No
4341,394,Visa,Debit,7/21/2024,NO,2,25808,8/10/2024,2010,No
1874,1376,Visa,Credit,6/21/2024,YES,2,4500,2/20/2024,2020,No
4871,1376,Mastercard,Debit,1/21/2024,YES,2,26531,9/14/2024,2014,No
3532,1376,Visa,Debit,1/22/2024,YES,2,22641,6/11/2024,2011,No
